[I 2025-04-30 14:01:01,217] Trial 205 finished with value: 0.8905681818181819 and parameters: {'n_estimators': 467, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:01:13,267] Trial 206 finished with value: 0.8917045454545456 and parameters: {'n_estimators': 528, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:01:25,445] Trial 207 finished with value: 0.8919318181818181 and parameters: {'n_estimators': 523, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:01:37,316] Trial 208 finished with value: 0.8915909090909091 and parameters: {'n_estimators': 525, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:01:51,809] Trial 209 finished with value: 0.889090909090909 and parameters: {'n_estimators': 484, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:02:03,296] Trial 210 finished with value: 0.8909090909090909 and parameters: {'n_estimators': 504, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:02:15,580] Trial 211 finished with value: 0.89125 and parameters: {'n_estimators': 544, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:02:27,330] Trial 212 finished with value: 0.892159090909091 and parameters: {'n_estimators': 522, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:02:39,771] Trial 213 finished with value: 0.8919318181818181 and parameters: {'n_estimators': 523, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:02:52,165] Trial 214 finished with value: 0.892159090909091 and parameters: {'n_estimators': 522, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:03:04,425] Trial 215 finished with value: 0.8919318181818182 and parameters: {'n_estimators': 520, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:03:16,495] Trial 216 finished with value: 0.8914772727272726 and parameters: {'n_estimators': 518, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:03:52,539] Trial 217 finished with value: 0.8851136363636363 and parameters: {'n_estimators': 499, 'max_depth': 46, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:04:04,409] Trial 218 finished with value: 0.8915909090909091 and parameters: {'n_estimators': 525, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:04:15,095] Trial 219 finished with value: 0.8910227272727272 and parameters: {'n_estimators': 481, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:04:27,075] Trial 220 finished with value: 0.8917045454545456 and parameters: {'n_estimators': 527, 'max_depth': 46, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:04:39,060] Trial 221 finished with value: 0.8918181818181818 and parameters: {'n_estimators': 529, 'max_depth': 45, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:04:50,413] Trial 222 finished with value: 0.8913636363636364 and parameters: {'n_estimators': 510, 'max_depth': 45, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:05:02,512] Trial 223 finished with value: 0.8919318181818181 and parameters: {'n_estimators': 532, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:05:13,580] Trial 224 finished with value: 0.8913636363636364 and parameters: {'n_estimators': 493, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:05:25,603] Trial 225 finished with value: 0.8911363636363635 and parameters: {'n_estimators': 541, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:05:37,004] Trial 226 finished with value: 0.8913636363636364 and parameters: {'n_estimators': 511, 'max_depth': 46, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:05:59,303] Trial 227 finished with value: 0.8910227272727272 and parameters: {'n_estimators': 983, 'max_depth': 18, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:06:11,184] Trial 228 finished with value: 0.8917045454545454 and parameters: {'n_estimators': 531, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:06:22,303] Trial 229 finished with value: 0.8913636363636364 and parameters: {'n_estimators': 501, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:06:34,816] Trial 230 finished with value: 0.89125 and parameters: {'n_estimators': 546, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:06:47,035] Trial 231 finished with value: 0.8915909090909091 and parameters: {'n_estimators': 525, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:06:58,976] Trial 232 finished with value: 0.8919318181818181 and parameters: {'n_estimators': 523, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:07:11,126] Trial 233 finished with value: 0.8915909090909091 and parameters: {'n_estimators': 516, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:07:23,437] Trial 234 finished with value: 0.8913636363636364 and parameters: {'n_estimators': 543, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:07:34,083] Trial 235 finished with value: 0.8906818181818181 and parameters: {'n_estimators': 478, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:07:45,376] Trial 236 finished with value: 0.8911363636363637 and parameters: {'n_estimators': 502, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:07:57,257] Trial 237 finished with value: 0.8917045454545456 and parameters: {'n_estimators': 527, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:08:09,628] Trial 238 finished with value: 0.89125 and parameters: {'n_estimators': 544, 'max_depth': 46, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:08:20,950] Trial 239 finished with value: 0.89125 and parameters: {'n_estimators': 508, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:08:32,714] Trial 240 finished with value: 0.8919318181818182 and parameters: {'n_estimators': 519, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:08:44,500] Trial 241 finished with value: 0.892159090909091 and parameters: {'n_estimators': 522, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:08:56,146] Trial 242 finished with value: 0.8919318181818182 and parameters: {'n_estimators': 519, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:09:07,234] Trial 243 finished with value: 0.89125 and parameters: {'n_estimators': 491, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:09:18,835] Trial 244 finished with value: 0.8917045454545454 and parameters: {'n_estimators': 517, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:09:31,519] Trial 245 finished with value: 0.8917045454545454 and parameters: {'n_estimators': 549, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:09:43,007] Trial 246 finished with value: 0.89125 and parameters: {'n_estimators': 507, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:09:53,612] Trial 247 finished with value: 0.8905681818181819 and parameters: {'n_estimators': 463, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:10:09,662] Trial 248 finished with value: 0.889090909090909 and parameters: {'n_estimators': 538, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:10:18,949] Trial 249 finished with value: 0.8851136363636363 and parameters: {'n_estimators': 490, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.

Best hyperparameters found by Optuna:
{'n_estimators': 522, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}
